#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h17 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Période extraite : de 2006 à 2020
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
13602;48.266;-3.1084;RCP2.6;2010;11.23;11;9.39;24.7;6;
13602;48.266;-3.1084;RCP2.6;2011;11.26;6;9;21.24;3;
13602;48.266;-3.1084;RCP2.6;2012;11.45;8;9.91;25.86;7;
13602;48.266;-3.1084;RCP2.6;2013;11.48;5;9.92;22.31;4;
13602;48.266;-3.1084;RCP2.6;2014;11.32;8;9.33;22.27;4;
13602;48.266;-3.1084;RCP2.6;2015;11.46;4;6.73;20.23;2;
13602;48.266;-3.1084;RCP2.6;2016;11.73;12;9.31;29.16;7;
13602;48.266;-3.1084;RCP2.6;2017;11.97;6;7.09;21.98;4;
13602;48.266;-3.1084;RCP2.6;2018;10.73;11;10.33;27.97;8;
13602;48.266;-3.1084;RCP2.6;2019;10.51;7;9.1;25.16;5;
13602;48.266;-3.1084;RCP2.6;2020;10.85;7;9.65;26.91;7;
13603;48.2709;-3.0009;RCP2.6;2006;10.19;5;8.05;20.65;3;
13603;48.2709;-3.0009;RCP2.6;2007;10.75;9;9.59;24.83;6;
13603;48.2709;-3.0009;RCP2.6;2008;10.4;4;10.11;19.9;3;
13603;48.2709;-3.0009;RCP2.6;2009;11.35;4;7.99;21.53;4;
13603;48.2709;-3.0009;RCP2.6;2010;10.92;14;9.71;25.13;7;
13603;48.2709;-3.0009;RCP2.6;2011;10.94;7;9.25;21.59;3;
13603;48.2709;-3.0009;RCP2.6;2012;11.12;8;10.13;26.34;7;
13603;48.2709;-3.0009;RCP2.6;2013;11.15;5;10.14;22.73;4;
13603;48.2709;-3.0009;RCP2.6;2014;10.99;8;9.54;22.76;4;
13603;48.2709;-3.0009;RCP2.6;2015;11.14;5;6.87;20.61;2;
13603;48.2709;-3.0009;RCP2.6;2016;11.4;12;9.52;29.66;6;
13603;48.2709;-3.0009;RCP2.6;2017;11.65;6;7.22;22.36;4;
13603;48.2709;-3.0009;RCP2.6;2018;10.42;11;10.52;28.6;8;
13603;48.2709;-3.0009;RCP2.6;2019;10.19;7;9.29;25.72;5;
13603;48.2709;-3.0009;RCP2.6;2020;10.54;8;9.86;27.23;7;
13604;48.2758;-2.8934;RCP2.6;2006;10.25;5;6.64;23.17;4;
13604;48.2758;-2.8934;RCP2.6;2007;10.81;8;8.34;26.92;7;
13604;48.2758;-2.8934;RCP2.6;2008;10.56;2;8.1;15.28;2;
13604;48.2758;-2.8934;RCP2.6;2009;11.43;5;6.94;23.43;5;
13604;48.2758;-2.8934;RCP2.6;2010;11.02;6;8.06;24.53;5;
13604;48.2758;-2.8934;RCP2.6;2011;11.1;6;8.09;22.48;4;
13604;48.2758;-2.8934;RCP2.6;2012;11.28;9;8.76;23.64;6;
13604;48.2758;-2.8934;RCP2.6;2013;11.24;5;8.46;20.68;3;
13604;48.2758;-2.8934;RCP2.6;2014;11.08;7;8.43;22.8;4;
13604;48.2758;-2.8934;RCP2.6;2015;11.26;5;6.15;21.34;3;
13604;48.2758;-2.8934;RCP2.6;2016;11.5;12;8.61;28.43;9;
13604;48.2758;-2.8934;RCP2.6;2017;11.73;3;6.82;18.8;2;
13604;48.2758;-2.8934;RCP2.6;2018;10.51;9;8.8;29.43;7;
13604;48.2758;-2.8934;RCP2.6;2019;10.32;7;8.07;22.67;4;
13604;48.2758;-2.8934;RCP2.6;2020;10.64;8;8.35;28.91;7;
13605;48.2805;-2.7859;RCP2.6;2006;10.19;6;6.16;23.07;4;
13605;48.2805;-2.7859;RCP2.6;2007;10.79;8;8;28.34;6;
13605;48.2805;-2.7859;RCP2.6;2008;10.53;2;8.81;15.63;2;
13605;48.2805;-2.7859;RCP2.6;2009;11.38;6;7.05;25.95;5;
13605;48.2805;-2.7859;RCP2.6;2010;10.98;7;7.79;24.06;4;
13605;48.2805;-2.7859;RCP2.6;2011;11.08;6;8.13;23.61;4;
13605;48.2805;-2.7859;RCP2.6;2012;11.23;5;8.23;21.06;4;
13605;48.2805;-2.7859;RCP2.6;2013;11.2;4;8.3;19.24;3;
13605;48.2805;-2.7859;RCP2.6;2014;11.04;5;7.72;21.67;4;
13605;48.2805;-2.7859;RCP2.6;2015;11.21;5;6.15;20.74;2;
13605;48.2805;-2.7859;RCP2.6;2016;11.47;12;7.86;32.29;8;
13605;48.2805;-2.7859;RCP2.6;2017;11.69;2;6.91;17.24;2;
13605;48.2805;-2.7859;RCP2.6;2018;10.47;8;9.26;29.33;6;
13605;48.2805;-2.7859;RCP2.6;2019;10.28;7;8.38;24.71;5;
13605;48.2805;-2.7859;RCP2.6;2020;10.6;9;8.06;29.83;9;
13606;48.2851;-2.6784;RCP2.6;2006;10.39;6;6.13;22.77;4;
13606;48.2851;-2.6784;RCP2.6;2007;10.98;8;7.94;28.04;6;
13606;48.2851;-2.6784;RCP2.6;2008;10.74;2;8.7;15.43;2;
13606;48.2851;-2.6784;RCP2.6;2009;11.58;6;7.03;25.64;5;
13606;48.2851;-2.6784;RCP2.6;2010;11.17;6;7.71;23.79;4;
13606;48.2851;-2.6784;RCP2.6;2011;11.27;5;8.03;23.38;4;
13606;48.2851;-2.6784;RCP2.6;2012;11.43;4;8.12;20.79;4;
13606;48.2851;-2.6784;RCP2.6;2013;11.4;4;8.19;18.99;3;
13606;48.2851;-2.6784;RCP2.6;2014;11.25;5;7.63;21.39;4;
13606;48.2851;-2.6784;RCP2.6;2015;11.41;5;6.08;20.47;2;
13606;48.2851;-2.6784;RCP2.6;2016;11.67;12;7.79;31.88;8;
13606;48.2851;-2.6784;RCP2.6;2017;11.89;2;6.82;17.03;2;
13606;48.2851;-2.6784;RCP2.6;2018;10.67;8;9.14;28.96;6;
13606;48.2851;-2.6784;RCP2.6;2019;10.48;7;8.28;24.39;5;
13606;48.2851;-2.6784;RCP2.6;2020;10.8;9;7.95;29.5;9;
13607;48.2897;-2.5708;RCP2.6;2006;10.08;6;6.01;23.13;4;
13607;48.2897;-2.5708;RCP2.6;2007;10.67;7;7.81;27.25;5;
13607;48.2897;-2.5708;RCP2.6;2008;10.36;3;8.23;17.47;2;
13607;48.2897;-2.5708;RCP2.6;2009;11.24;6;7.33;28.11;6;
13607;48.2897;-2.5708;RCP2.6;2010;10.85;7;7.56;22.83;4;
13607;48.2897;-2.5708;RCP2.6;2011;10.95;5;7.92;22.87;4;
13607;48.2897;-2.5708;RCP2.6;2012;11.08;4;8.02;18.59;3;
13607;48.2897;-2.5708;RCP2.6;2013;11.06;4;7.77;20.07;0;
13607;48.2897;-2.5708;RCP2.6;2014;10.9;5;7.74;21.23;3;
13607;48.2897;-2.5708;RCP2.6;2015;11.07;3;6.38;19.29;2;
13607;48.2897;-2.5708;RCP2.6;2016;11.34;11;7.04;33.09;9;
13607;48.2897;-2.5708;RCP2.6;2017;11.58;2;6.86;18.1;2;
13607;48.2897;-2.5708;RCP2.6;2018;10.34;8;9.28;28.5;6;
13607;48.2897;-2.5708;RCP2.6;2019;10.15;8;8.6;25.19;5;
13607;48.2897;-2.5708;RCP2.6;2020;10.49;8;8.73;28.96;7;
13608;48.2941;-2.4632;RCP2.6;2006;10.41;6;6.27;21.83;4;
13608;48.2941;-2.4632;RCP2.6;2007;11;6;7.39;23.11;4;
13608;48.2941;-2.4632;RCP2.6;2008;10.73;3;7.94;16.27;1;
13608;48.2941;-2.4632;RCP2.6;2009;11.61;5;7.07;24.06;5;
13608;48.2941;-2.4632;RCP2.6;2010;11.17;6;7.18;22.86;4;
13608;48.2941;-2.4632;RCP2.6;2011;11.24;6;8.5;21.92;4;
13608;48.2941;-2.4632;RCP2.6;2012;11.38;3;7.97;17.97;3;
13608;48.2941;-2.4632;RCP2.6;2013;11.39;1;7.2;17.38;1;
13608;48.2941;-2.4632;RCP2.6;2014;11.24;5;7.71;20.66;2;
13608;48.2941;-2.4632;RCP2.6;2015;11.43;3;5.69;17.76;1;
13608;48.2941;-2.4632;RCP2.6;2016;11.66;9;7.52;29.65;9;
13608;48.2941;-2.4632;RCP2.6;2017;11.92;0;7.12;18.29;0;
13608;48.2941;-2.4632;RCP2.6;2018;10.71;7;8.82;27.26;6;
13608;48.2941;-2.4632;RCP2.6;2019;10.51;8;8.41;24.96;6;
13608;48.2941;-2.4632;RCP2.6;2020;10.8;6;8.34;28.34;6;
13609;48.2985;-2.3556;RCP2.6;2006;10.5;4;6.2;19.15;4;
13609;48.2985;-2.3556;RCP2.6;2007;11.1;5;6.29;22.91;5;
13609;48.2985;-2.3556;RCP2.6;2008;10.88;1;7.24;13.2;2;
13609;48.2985;-2.3556;RCP2.6;2009;11.74;4;6.19;20.38;5;
13609;48.2985;-2.3556;RCP2.6;2010;11.28;5;6.58;21.16;5;
13609;48.2985;-2.3556;RCP2.6;2011;11.4;2;7.2;17.92;2;
13609;48.2985;-2.3556;RCP2.6;2012;11.54;3;6.93;17.21;3;
13609;48.2985;-2.3556;RCP2.6;2013;11.51;0;5.99;15.83;0;
13609;48.2985;-2.3556;RCP2.6;2014;11.37;2;6.54;18.82;4;
13609;48.2985;-2.3556;RCP2.6;2015;11.59;2;5.66;15.37;2;
13609;48.2985;-2.3556;RCP2.6;2016;11.8;8;7;25.93;9;
13609;48.2985;-2.3556;RCP2.6;2017;12.11;1;6.14;16.06;2;
13609;48.2985;-2.3556;RCP2.6;2018;10.83;5;7.33;22.98;5;
13609;48.2985;-2.3556;RCP2.6;2019;10.63;4;7.16;19.99;4;
13609;48.2985;-2.3556;RCP2.6;2020;10.92;6;7.84;23.84;6;
13610;48.3027;-2.248;RCP2.6;2006;10.77;4;5.58;20.64;4;
13610;48.3027;-2.248;RCP2.6;2007;11.33;4;5.88;18.86;4;
13610;48.3027;-2.248;RCP2.6;2008;11.17;1;6.68;14.42;2;
13610;48.3027;-2.248;RCP2.6;2009;12.01;4;6.15;19.59;5;
13610;48.3027;-2.248;RCP2.6;2010;11.49;3;6.8;19.5;5;
13610;48.3027;-2.248;RCP2.6;2011;11.61;2;7.05;16.51;4;
13610;48.3027;-2.248;RCP2.6;2012;11.77;4;6.44;19.27;4;
13610;48.3027;-2.248;RCP2.6;2013;11.81;0;6.36;14.31;0;
13610;48.3027;-2.248;RCP2.6;2014;11.64;3;6.63;17.58;4;
13610;48.3027;-2.248;RCP2.6;2015;11.8;1;6;15.01;2;
13610;48.3027;-2.248;RCP2.6;2016;12.02;8;7.19;24.22;10;
13610;48.3027;-2.248;RCP2.6;2017;12.37;1;6.37;17.04;2;
13610;48.3027;-2.248;RCP2.6;2018;11.11;4;7.61;20.74;6;
13610;48.3027;-2.248;RCP2.6;2019;10.91;3;7.13;19.48;5;
13610;48.3027;-2.248;RCP2.6;2020;11.13;6;7.73;24.91;6;
13611;48.3068;-2.1404;RCP2.6;2006;10.89;4;5.3;20.41;5;
13611;48.3068;-2.1404;RCP2.6;2007;11.42;3;6.59;17.46;3;
13611;48.3068;-2.1404;RCP2.6;2008;11.3;1;6.77;14.27;1;
13611;48.3068;-2.1404;RCP2.6;2009;12.14;4;6.59;20.13;5;
13611;48.3068;-2.1404;RCP2.6;2010;11.63;3;6.83;18.78;5;
13611;48.3068;-2.1404;RCP2.6;2011;11.73;3;6.69;17.46;4;
13611;48.3068;-2.1404;RCP2.6;2012;11.92;4;6.01;19.33;5;
13611;48.3068;-2.1404;RCP2.6;2013;11.92;0;5.83;13.27;0;
13611;48.3068;-2.1404;RCP2.6;2014;11.77;3;6.52;16.59;3;
13611;48.3068;-2.1404;RCP2.6;2015;11.96;0;6.12;14.93;1;
13611;48.3068;-2.1404;RCP2.6;2016;12.11;9;7.72;25.11;10;
13611;48.3068;-2.1404;RCP2.6;2017;12.51;2;6.51;17.28;4;
13611;48.3068;-2.1404;RCP2.6;2018;11.23;4;7.54;19.15;4;
13611;48.3068;-2.1404;RCP2.6;2019;11.05;4;7.08;20.23;5;
13611;48.3068;-2.1404;RCP2.6;2020;11.3;6;7.72;24.71;7;
13612;48.3109;-2.0327;RCP2.6;2006;10.97;4;5.27;20.32;5;
13612;48.3109;-2.0327;RCP2.6;2007;11.49;3;6.56;17.38;3;
13612;48.3109;-2.0327;RCP2.6;2008;11.38;1;6.74;14.2;1;
13612;48.3109;-2.0327;RCP2.6;2009;12.21;4;6.56;20.03;5;
13612;48.3109;-2.0327;RCP2.6;2010;11.7;3;6.79;18.69;5;
13612;48.3109;-2.0327;RCP2.6;2011;11.8;3;6.64;17.41;4;
13612;48.3109;-2.0327;RCP2.6;2012;11.99;4;5.98;19.25;5;
13612;48.3109;-2.0327;RCP2.6;2013;11.99;0;5.81;13.2;0;
13612;48.3109;-2.0327;RCP2.6;2014;11.85;3;6.5;16.51;3;
13612;48.3109;-2.0327;RCP2.6;2015;12.04;0;6.09;14.86;1;
13612;48.3109;-2.0327;RCP2.6;2016;12.19;9;7.69;25;10;
13612;48.3109;-2.0327;RCP2.6;2017;12.58;2;6.46;17.2;4;
13612;48.3109;-2.0327;RCP2.6;2018;11.3;4;7.5;19.07;4;
13612;48.3109;-2.0327;RCP2.6;2019;11.12;4;7.05;20.13;5;
13612;48.3109;-2.0327;RCP2.6;2020;11.38;6;7.69;24.65;7;
13613;48.3148;-1.925;RCP2.6;2006;10.81;5;5.09;21.04;5;
13613;48.3148;-1.925;RCP2.6;2007;11.35;2;6.64;18.09;4;
13613;48.3148;-1.925;RCP2.6;2008;11.22;1;6.94;13.62;1;
13613;48.3148;-1.925;RCP2.6;2009;12.07;2;6.61;18.31;4;
13613;48.3148;-1.925;RCP2.6;2010;11.51;4;6.87;19.1;4;
13613;48.3148;-1.925;RCP2.6;2011;11.65;4;6.18;19.92;5;
13613;48.3148;-1.925;RCP2.6;2012;11.83;3;6.5;15.38;3;
13613;48.3148;-1.925;RCP2.6;2013;11.89;0;6.1;13.96;0;
13613;48.3148;-1.925;RCP2.6;2014;11.63;4;7.12;17.88;4;
13613;48.3148;-1.925;RCP2.6;2015;11.88;1;5.59;14.99;1;
13613;48.3148;-1.925;RCP2.6;2016;12.01;8;7.76;23.65;9;
13613;48.3148;-1.925;RCP2.6;2017;12.37;1;6.83;16.28;3;
13613;48.3148;-1.925;RCP2.6;2018;11.11;4;7.68;19.62;5;
13613;48.3148;-1.925;RCP2.6;2019;10.96;4;6.83;19.59;4;
13613;48.3148;-1.925;RCP2.6;2020;11.21;7;7.41;24.99;7;
13614;48.3187;-1.8174;RCP2.6;2006;11;5;5.28;20.78;5;
13614;48.3187;-1.8174;RCP2.6;2007;11.55;3;6.18;18.98;5;
13614;48.3187;-1.8174;RCP2.6;2008;11.41;1;6.95;13.37;2;
13614;48.3187;-1.8174;RCP2.6;2009;12.31;4;6.24;20.14;5;
13614;48.3187;-1.8174;RCP2.6;2010;11.76;2;6.68;18.87;5;
13614;48.3187;-1.8174;RCP2.6;2011;11.83;4;5.9;19.59;4;
13614;48.3187;-1.8174;RCP2.6;2012;12.06;3;6.29;14.79;3;
13614;48.3187;-1.8174;RCP2.6;2013;12.11;0;6.33;14.4;0;
13614;48.3187;-1.8174;RCP2.6;2014;11.84;5;6.83;23.24;6;
13614;48.3187;-1.8174;RCP2.6;2015;12.1;0;5.2;15.04;1;
13614;48.3187;-1.8174;RCP2.6;2016;12.23;8;8.02;23.52;10;
13614;48.3187;-1.8174;RCP2.6;2017;12.55;2;6.51;17.74;3;
13614;48.3187;-1.8174;RCP2.6;2018;11.35;3;7;19.29;5;
13614;48.3187;-1.8174;RCP2.6;2019;11.15;2;6.77;18.06;4;
13614;48.3187;-1.8174;RCP2.6;2020;11.44;8;7.72;27.46;8;
13615;48.3224;-1.7097;RCP2.6;2006;10.96;4;5.54;20.25;4;
13615;48.3224;-1.7097;RCP2.6;2007;11.52;4;6.04;19.98;6;
13615;48.3224;-1.7097;RCP2.6;2008;11.37;1;6.85;13.52;1;
13615;48.3224;-1.7097;RCP2.6;2009;12.26;3;6.97;16.97;3;
13615;48.3224;-1.7097;RCP2.6;2010;11.69;3;6.8;18.93;4;
13615;48.3224;-1.7097;RCP2.6;2011;11.76;3;5.63;17.42;4;
13615;48.3224;-1.7097;RCP2.6;2012;12.06;3;6.26;16.32;3;
13615;48.3224;-1.7097;RCP2.6;2013;12.05;0;6.18;14.35;0;
13615;48.3224;-1.7097;RCP2.6;2014;11.76;6;6.8;22.32;7;
13615;48.3224;-1.7097;RCP2.6;2015;12.03;0;5.96;15.21;1;
13615;48.3224;-1.7097;RCP2.6;2016;12.15;8;7.86;24.76;8;
13615;48.3224;-1.7097;RCP2.6;2017;12.5;1;7.1;17.57;3;
13615;48.3224;-1.7097;RCP2.6;2018;11.3;2;6.97;17.62;3;
13615;48.3224;-1.7097;RCP2.6;2019;11.08;2;6.54;18.35;3;
13615;48.3224;-1.7097;RCP2.6;2020;11.41;7;7.66;26.24;8;
13616;48.3261;-1.6019;RCP2.6;2006;10.87;4;6.11;20.41;5;
13616;48.3261;-1.6019;RCP2.6;2007;11.44;4;6.03;19.83;7;
13616;48.3261;-1.6019;RCP2.6;2008;11.3;1;6.99;14.89;1;
13616;48.3261;-1.6019;RCP2.6;2009;12.19;2;6.97;15.38;2;
13616;48.3261;-1.6019;RCP2.6;2010;11.61;1;6.58;16.4;2;
13616;48.3261;-1.6019;RCP2.6;2011;11.67;3;6.16;16.43;4;
13616;48.3261;-1.6019;RCP2.6;2012;11.98;3;6.6;18.52;4;
13616;48.3261;-1.6019;RCP2.6;2013;12;1;6.07;14.59;1;
13616;48.3261;-1.6019;RCP2.6;2014;11.69;3;6.99;19.14;5;
13616;48.3261;-1.6019;RCP2.6;2015;11.92;2;5.67;14.95;3;
13616;48.3261;-1.6019;RCP2.6;2016;12.08;7;7.94;22.9;7;
13616;48.3261;-1.6019;RCP2.6;2017;12.41;1;7.37;17;2;
13616;48.3261;-1.6019;RCP2.6;2018;11.23;2;7.78;17.76;2;
13616;48.3261;-1.6019;RCP2.6;2019;11.04;2;6.94;17.51;3;
13616;48.3261;-1.6019;RCP2.6;2020;11.3;6;7.93;24.01;7;
13617;48.3296;-1.4942;RCP2.6;2006;11.04;4;7.21;20.02;4;
13617;48.3296;-1.4942;RCP2.6;2007;11.67;4;6.8;20.15;4;
13617;48.3296;-1.4942;RCP2.6;2008;11.42;1;7.99;16.29;1;
13617;48.3296;-1.4942;RCP2.6;2009;12.39;2;7.43;17.23;2;
13617;48.3296;-1.4942;RCP2.6;2010;11.79;2;7.74;18.6;2;
13617;48.3296;-1.4942;RCP2.6;2011;11.84;4;6.23;18.38;4;
13617;48.3296;-1.4942;RCP2.6;2012;12.19;4;7.5;20.09;4;
13617;48.3296;-1.4942;RCP2.6;2013;12.17;1;6.96;14.65;1;
13617;48.3296;-1.4942;RCP2.6;2014;11.81;5;7.85;21.32;5;
13617;48.3296;-1.4942;RCP2.6;2015;12.12;2;6.4;14.65;2;
13617;48.3296;-1.4942;RCP2.6;2016;12.27;7;8.15;25.07;7;
13617;48.3296;-1.4942;RCP2.6;2017;12.58;1;8.3;17.13;1;
13617;48.3296;-1.4942;RCP2.6;2018;11.41;3;8.04;19;3;
13617;48.3296;-1.4942;RCP2.6;2019;11.21;3;7.47;19.57;3;
13617;48.3296;-1.4942;RCP2.6;2020;11.48;6;8.27;25.57;6;
13618;48.3331;-1.3865;RCP2.6;2006;10.96;3;7.82;19.12;3;
13618;48.3331;-1.3865;RCP2.6;2007;11.58;4;6.4;19.9;4;
13618;48.3331;-1.3865;RCP2.6;2008;11.29;1;7.47;15.8;1;
13618;48.3331;-1.3865;RCP2.6;2009;12.3;2;7.52;15.52;2;
13618;48.3331;-1.3865;RCP2.6;2010;11.69;4;7.8;18.52;4;
13618;48.3331;-1.3865;RCP2.6;2011;11.76;3;6.21;18.84;3;
13618;48.3331;-1.3865;RCP2.6;2012;12.14;4;7.53;19.47;4;
13618;48.3331;-1.3865;RCP2.6;2013;12.06;1;6.67;14.37;2;
13618;48.3331;-1.3865;RCP2.6;2014;11.74;3;7.84;19.16;4;
13618;48.3331;-1.3865;RCP2.6;2015;11.99;2;6.31;14.65;2;
13618;48.3331;-1.3865;RCP2.6;2016;12.18;6;8.41;25.15;7;
13618;48.3331;-1.3865;RCP2.6;2017;12.49;1;8.18;18.24;1;
13618;48.3331;-1.3865;RCP2.6;2018;11.32;3;8.16;18.52;3;
13618;48.3331;-1.3865;RCP2.6;2019;11.1;2;8.4;19.06;3;
13618;48.3331;-1.3865;RCP2.6;2020;11.41;6;7.43;23.77;6;
13619;48.3365;-1.2787;RCP2.6;2006;10.78;6;7.64;21.73;6;
13619;48.3365;-1.2787;RCP2.6;2007;11.42;2;6.44;18.57;2;
13619;48.3365;-1.2787;RCP2.6;2008;11.14;2;7.53;17.39;2;
13619;48.3365;-1.2787;RCP2.6;2009;12.13;3;7.63;16.58;3;
13619;48.3365;-1.2787;RCP2.6;2010;11.55;5;8.09;20.86;5;
13619;48.3365;-1.2787;RCP2.6;2011;11.61;3;6.74;19.67;3;
13619;48.3365;-1.2787;RCP2.6;2012;11.99;4;7.94;20.67;4;
13619;48.3365;-1.2787;RCP2.6;2013;11.9;2;5.99;15.8;2;
13619;48.3365;-1.2787;RCP2.6;2014;11.56;2;7.56;17.96;1;
13619;48.3365;-1.2787;RCP2.6;2015;11.82;3;6.06;15.63;2;
13619;48.3365;-1.2787;RCP2.6;2016;12.03;7;8.67;24.52;7;
13619;48.3365;-1.2787;RCP2.6;2017;12.31;4;8.6;19.42;4;
13619;48.3365;-1.2787;RCP2.6;2018;11.13;4;7.43;19.62;4;
13619;48.3365;-1.2787;RCP2.6;2019;10.91;2;8.36;19.65;2;
13619;48.3365;-1.2787;RCP2.6;2020;11.28;6;8.25;24.91;6;
13620;48.3397;-1.1709;RCP2.6;2006;10.78;6;7.64;21.74;6;
13620;48.3397;-1.1709;RCP2.6;2007;11.41;2;6.44;18.58;2;
13620;48.3397;-1.1709;RCP2.6;2008;11.14;2;7.54;17.39;2;
13620;48.3397;-1.1709;RCP2.6;2009;12.12;3;7.63;16.59;3;
13620;48.3397;-1.1709;RCP2.6;2010;11.54;5;8.1;20.87;5;
13620;48.3397;-1.1709;RCP2.6;2011;11.61;3;6.75;19.68;3;
13620;48.3397;-1.1709;RCP2.6;2012;11.99;4;7.94;20.68;4;
13620;48.3397;-1.1709;RCP2.6;2013;11.89;2;6;15.81;2;
13620;48.3397;-1.1709;RCP2.6;2014;11.55;2;7.57;17.96;1;
13620;48.3397;-1.1709;RCP2.6;2015;11.81;3;6.06;15.64;2;
13620;48.3397;-1.1709;RCP2.6;2016;12.02;7;8.68;24.53;7;
13620;48.3397;-1.1709;RCP2.6;2017;12.3;4;8.47;19.42;4;
13620;48.3397;-1.1709;RCP2.6;2018;11.12;4;7.42;19.63;4;
13620;48.3397;-1.1709;RCP2.6;2019;10.91;3;8.36;19.66;2;
13620;48.3397;-1.1709;RCP2.6;2020;11.27;6;8.25;24.92;6;
13621;48.3429;-1.0632;RCP2.6;2006;10.33;5;8.31;22.58;4;
13621;48.3429;-1.0632;RCP2.6;2007;10.9;2;7.21;16.38;2;
13621;48.3429;-1.0632;RCP2.6;2008;10.67;5;8.19;20.9;5;
13621;48.3429;-1.0632;RCP2.6;2009;11.62;4;7.76;20.43;4;
13621;48.3429;-1.0632;RCP2.6;2010;11.1;6;8.65;28.23;6;
13621;48.3429;-1.0632;RCP2.6;2011;11.14;4;7.4;21.01;4;
13621;48.3429;-1.0632;RCP2.6;2012;11.49;5;8.24;26.99;5;
13621;48.3429;-1.0632;RCP2.6;2013;11.42;2;5.9;17.05;1;
13621;48.3429;-1.0632;RCP2.6;2014;11.04;4;7.27;19.36;2;
13621;48.3429;-1.0632;RCP2.6;2015;11.33;3;6.3;16.28;3;
13621;48.3429;-1.0632;RCP2.6;2016;11.56;6;8.87;23.71;6;
13621;48.3429;-1.0632;RCP2.6;2017;11.83;4;9.29;20.23;4;
13621;48.3429;-1.0632;RCP2.6;2018;10.61;6;7.59;20.66;4;
13621;48.3429;-1.0632;RCP2.6;2019;10.39;4;8.86;19.58;3;
13621;48.3429;-1.0632;RCP2.6;2020;10.81;6;8.37;22.05;5;
13731;48.2583;-4.6204;RCP2.6;2006;11.92;5;5.93;20.37;5;
13731;48.2583;-4.6204;RCP2.6;2007;12.49;3;6.02;18.72;4;
13731;48.2583;-4.6204;RCP2.6;2008;12.08;2;8.08;18.54;4;
13731;48.2583;-4.6204;RCP2.6;2009;12.73;2;6.72;17.35;3;
13731;48.2583;-4.6204;RCP2.6;2010;12.47;5;7.47;21.04;5;
13731;48.2583;-4.6204;RCP2.6;2011;12.63;2;6.62;18.03;3;
13731;48.2583;-4.6204;RCP2.6;2012;12.82;2;8.06;16.75;2;
13731;48.2583;-4.6204;RCP2.6;2013;12.93;1;6.21;17.79;2;
13731;48.2583;-4.6204;RCP2.6;2014;12.76;5;6.47;23.75;7;
13731;48.2583;-4.6204;RCP2.6;2015;12.84;3;4.82;17.88;3;
13731;48.2583;-4.6204;RCP2.6;2016;13;6;8.22;22.09;7;
13731;48.2583;-4.6204;RCP2.6;2017;13.37;1;6.62;17.62;2;
13731;48.2583;-4.6204;RCP2.6;2018;12.12;3;7.63;19.62;8;
13731;48.2583;-4.6204;RCP2.6;2019;12.02;3;8.48;19.42;6;
13731;48.2583;-4.6204;RCP2.6;2020;12.14;3;6.77;18.96;4;
13732;48.2646;-4.5131;RCP2.6;2006;11.73;5;5.99;20.56;5;
13732;48.2646;-4.5131;RCP2.6;2007;12.29;3;6.1;19.29;5;
13732;48.2646;-4.5131;RCP2.6;2008;11.89;2;8.19;18.66;4;
13732;48.2646;-4.5131;RCP2.6;2009;12.53;2;6.8;17.49;3;
13732;48.2646;-4.5131;RCP2.6;2010;12.27;5;7.57;21.28;5;
13732;48.2646;-4.5131;RCP2.6;2011;12.43;2;6.69;18.26;3;
13732;48.2646;-4.5131;RCP2.6;2012;12.61;2;8.16;17.23;2;
13732;48.2646;-4.5131;RCP2.6;2013;12.73;1;6.29;18.02;2;
13732;48.2646;-4.5131;RCP2.6;2014;12.55;5;6.5;24.01;7;
13732;48.2646;-4.5131;RCP2.6;2015;12.63;3;4.84;18.11;3;
13732;48.2646;-4.5131;RCP2.6;2016;12.8;6;8.34;22.36;7;
13732;48.2646;-4.5131;RCP2.6;2017;13.17;1;6.67;17.85;2;
13732;48.2646;-4.5131;RCP2.6;2018;11.93;4;7.73;19.87;8;
13732;48.2646;-4.5131;RCP2.6;2019;11.83;3;8.58;19.63;5;
13732;48.2646;-4.5131;RCP2.6;2020;11.94;3;6.86;19.19;4;
13733;48.2709;-4.4058;RCP2.6;2006;11.71;5;6;20.58;5;
13733;48.2709;-4.4058;RCP2.6;2007;12.27;3;6.11;19.32;5;
13733;48.2709;-4.4058;RCP2.6;2008;11.86;2;8.43;18.68;4;
13733;48.2709;-4.4058;RCP2.6;2009;12.51;2;6.81;17.76;3;
