#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h35 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : référence
#-----------------------------------------------------------------------------
# Période extraite : de 1990 à 2005
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
12323;47.6563;-2.1921;REF;1997;11.54;4;7.8;19.35;1;
12323;47.6563;-2.1921;REF;1998;11.62;4;8.27;20.61;2;
12323;47.6563;-2.1921;REF;1999;12.36;5;5.93;21.9;3;
12323;47.6563;-2.1921;REF;2000;12.5;14;7.21;34.93;11;
12323;47.6563;-2.1921;REF;2001;11.4;7;9.2;28.2;7;
12323;47.6563;-2.1921;REF;2002;11.79;6;8.63;22.58;1;
12323;47.6563;-2.1921;REF;2003;12.38;11;9.28;24.57;4;
12323;47.6563;-2.1921;REF;2004;12.49;8;9.28;27.77;6;
12323;47.6563;-2.1921;REF;2005;12.01;4;5.65;20.41;2;
12324;47.6604;-2.0858;REF;1990;12.62;10;9.3;31.31;8;
12324;47.6604;-2.0858;REF;1991;11.51;5;6.64;23.59;3;
12324;47.6604;-2.0858;REF;1992;11.5;2;7.68;18.67;1;
12324;47.6604;-2.0858;REF;1993;11.89;4;8.46;18.49;2;
12324;47.6604;-2.0858;REF;1994;11.27;9;7.7;27.04;5;
12324;47.6604;-2.0858;REF;1995;11.97;11;8.5;29.22;7;
12324;47.6604;-2.0858;REF;1996;12.33;5;6.2;21.54;2;
12324;47.6604;-2.0858;REF;1997;11.78;4;7.26;18.97;0;
12324;47.6604;-2.0858;REF;1998;11.82;4;8.4;19.63;3;
12324;47.6604;-2.0858;REF;1999;12.59;8;6.13;24.53;4;
12324;47.6604;-2.0858;REF;2000;12.7;13;7.67;35.49;7;
12324;47.6604;-2.0858;REF;2001;11.64;8;9.46;28.55;7;
12324;47.6604;-2.0858;REF;2002;12.01;5;8.85;20.94;2;
12324;47.6604;-2.0858;REF;2003;12.58;7;9.03;24.25;4;
12324;47.6604;-2.0858;REF;2004;12.73;6;9.45;25.01;4;
12324;47.6604;-2.0858;REF;2005;12.27;2;5.31;19.37;1;
12456;47.6818;-3.262;REF;1990;12.84;5;9.63;20.64;4;
12456;47.6818;-3.262;REF;1991;11.91;3;6.46;16.32;3;
12456;47.6818;-3.262;REF;1992;11.83;5;8.1;20.36;3;
12456;47.6818;-3.262;REF;1993;12.19;6;7.44;22.19;5;
12456;47.6818;-3.262;REF;1994;11.62;3;8.09;18.75;0;
12456;47.6818;-3.262;REF;1995;12.33;8;6.57;22.4;5;
12456;47.6818;-3.262;REF;1996;12.65;5;5.92;20.97;3;
12456;47.6818;-3.262;REF;1997;12.18;3;6.55;17.61;3;
12456;47.6818;-3.262;REF;1998;12.27;3;7.74;17.35;2;
12456;47.6818;-3.262;REF;1999;12.91;4;5.49;18.73;4;
12456;47.6818;-3.262;REF;2000;13.06;6;7.66;21.71;4;
12456;47.6818;-3.262;REF;2001;11.89;6;7.56;21.12;4;
12456;47.6818;-3.262;REF;2002;12.31;4;8.43;20.43;4;
12456;47.6818;-3.262;REF;2003;12.9;5;7.52;20.88;2;
12456;47.6818;-3.262;REF;2004;13.05;5;8.91;21.17;4;
12456;47.6818;-3.262;REF;2005;12.51;4;4.22;20.74;4;
12458;47.6918;-3.0494;REF;1990;12.63;11;8.66;23.72;7;
12458;47.6918;-3.0494;REF;1991;11.61;3;7.3;19.64;2;
12458;47.6918;-3.0494;REF;1992;11.48;5;8.49;22.28;4;
12458;47.6918;-3.0494;REF;1993;11.91;6;7.45;23.5;5;
12458;47.6918;-3.0494;REF;1994;11.26;5;8.77;21.74;4;
12458;47.6918;-3.0494;REF;1995;12.05;4;6.84;19.86;2;
12458;47.6918;-3.0494;REF;1996;12.37;5;5.37;23.13;5;
12458;47.6918;-3.0494;REF;1997;11.85;3;6.93;17.87;3;
12458;47.6918;-3.0494;REF;1998;11.97;3;8.47;18.04;1;
12458;47.6918;-3.0494;REF;1999;12.68;4;5.74;19.04;3;
12458;47.6918;-3.0494;REF;2000;12.86;8;7.93;26.54;5;
12458;47.6918;-3.0494;REF;2001;11.6;6;8.62;21.32;3;
12458;47.6918;-3.0494;REF;2002;12.05;5;8.36;22.81;5;
12458;47.6918;-3.0494;REF;2003;12.64;5;7.52;22.32;3;
12458;47.6918;-3.0494;REF;2004;12.84;7;9.43;24.55;6;
12458;47.6918;-3.0494;REF;2005;12.24;6;4.82;21.66;2;
12459;47.6967;-2.9431;REF;1990;12.44;11;9.72;30.4;9;
12459;47.6967;-2.9431;REF;1991;11.38;4;7.69;20.2;2;
12459;47.6967;-2.9431;REF;1992;11.29;7;9.12;22.67;2;
12459;47.6967;-2.9431;REF;1993;11.75;7;8.54;23.65;4;
12459;47.6967;-2.9431;REF;1994;11.1;7;9.38;27.49;5;
12459;47.6967;-2.9431;REF;1995;11.86;10;7.77;24.82;2;
12459;47.6967;-2.9431;REF;1996;12.19;6;6.3;24.77;4;
12459;47.6967;-2.9431;REF;1997;11.67;4;8.28;19.81;3;
12459;47.6967;-2.9431;REF;1998;11.74;4;9.05;20.18;1;
12459;47.6967;-2.9431;REF;1999;12.54;4;6.59;18.7;3;
12459;47.6967;-2.9431;REF;2000;12.68;11;8.27;31.93;7;
12459;47.6967;-2.9431;REF;2001;11.38;13;9.89;26.06;4;
12459;47.6967;-2.9431;REF;2002;11.86;9;9.12;25.77;4;
12459;47.6967;-2.9431;REF;2003;12.43;8;8.49;25.22;4;
12459;47.6967;-2.9431;REF;2004;12.58;9;10.53;31.36;6;
12459;47.6967;-2.9431;REF;2005;12.11;7;5.14;24.94;3;
12460;47.7015;-2.8367;REF;1990;12.38;11;9.76;31.26;6;
12460;47.7015;-2.8367;REF;1991;11.32;4;7.35;19.52;3;
12460;47.7015;-2.8367;REF;1992;11.23;4;8.23;20.41;2;
12460;47.7015;-2.8367;REF;1993;11.69;4;8.57;21.18;3;
12460;47.7015;-2.8367;REF;1994;11.09;6;9.54;28;5;
12460;47.7015;-2.8367;REF;1995;11.81;10;8.09;24.47;4;
12460;47.7015;-2.8367;REF;1996;12.14;5;6.3;22.7;3;
12460;47.7015;-2.8367;REF;1997;11.61;4;8.29;20.03;3;
12460;47.7015;-2.8367;REF;1998;11.69;4;8.64;20.05;1;
12460;47.7015;-2.8367;REF;1999;12.49;2;5.94;16.46;2;
12460;47.7015;-2.8367;REF;2000;12.63;12;7.91;31.04;8;
12460;47.7015;-2.8367;REF;2001;11.36;16;9.95;27.63;5;
12460;47.7015;-2.8367;REF;2002;11.84;7;9.34;24.87;3;
12460;47.7015;-2.8367;REF;2003;12.38;8;8.69;25.41;4;
12460;47.7015;-2.8367;REF;2004;12.52;10;10.31;32.17;8;
12460;47.7015;-2.8367;REF;2005;12.06;8;5.44;26.56;5;
12461;47.7062;-2.7304;REF;1990;12.08;11;10;31.8;6;
12461;47.7062;-2.7304;REF;1991;11.06;4;7.65;19.83;3;
12461;47.7062;-2.7304;REF;1992;10.96;5;8.55;20.78;2;
12461;47.7062;-2.7304;REF;1993;11.44;4;8.81;21.56;3;
12461;47.7062;-2.7304;REF;1994;10.82;6;9.7;28.5;5;
12461;47.7062;-2.7304;REF;1995;11.54;11;8.15;24.91;4;
12461;47.7062;-2.7304;REF;1996;11.86;5;6.41;23.04;3;
12461;47.7062;-2.7304;REF;1997;11.33;4;8.44;20.39;3;
12461;47.7062;-2.7304;REF;1998;11.42;4;8.79;20.35;1;
12461;47.7062;-2.7304;REF;1999;12.2;2;6.17;16.75;2;
12461;47.7062;-2.7304;REF;2000;12.34;13;8.04;31.59;8;
12461;47.7062;-2.7304;REF;2001;11.1;17;10.13;28.13;5;
12461;47.7062;-2.7304;REF;2002;11.57;9;9.54;25.28;3;
12461;47.7062;-2.7304;REF;2003;12.1;8;8.86;25.87;4;
12461;47.7062;-2.7304;REF;2004;12.24;11;10.48;32.75;8;
12461;47.7062;-2.7304;REF;2005;11.78;8;5.53;26.99;5;
12462;47.7108;-2.624;REF;1990;11.84;11;10.08;31.26;6;
12462;47.7108;-2.624;REF;1991;10.85;8;7.53;23.88;3;
12462;47.7108;-2.624;REF;1992;10.75;5;8.57;20.73;2;
12462;47.7108;-2.624;REF;1993;11.21;5;9.17;22.57;2;
12462;47.7108;-2.624;REF;1994;10.59;7;10.36;29.89;5;
12462;47.7108;-2.624;REF;1995;11.3;12;8.18;31.56;6;
12462;47.7108;-2.624;REF;1996;11.65;7;5.85;20.82;2;
12462;47.7108;-2.624;REF;1997;11.1;5;8.22;20.98;2;
12462;47.7108;-2.624;REF;1998;11.22;5;8.63;22.21;2;
12462;47.7108;-2.624;REF;1999;11.97;2;6.32;16.93;2;
12462;47.7108;-2.624;REF;2000;12.1;14;8.28;33.91;8;
12462;47.7108;-2.624;REF;2001;10.93;14;10.11;32.78;9;
12462;47.7108;-2.624;REF;2002;11.32;7;9.41;25.41;2;
12462;47.7108;-2.624;REF;2003;11.88;9;9.13;23.9;3;
12462;47.7108;-2.624;REF;2004;12.03;12;9.84;32.91;8;
12462;47.7108;-2.624;REF;2005;11.57;8;5.97;25.56;2;
12463;47.7153;-2.5176;REF;1990;12.01;10;9.97;30.99;6;
12463;47.7153;-2.5176;REF;1991;11;6;7.24;23.66;3;
12463;47.7153;-2.5176;REF;1992;10.9;5;8.49;20.52;2;
12463;47.7153;-2.5176;REF;1993;11.36;5;9.22;22.35;2;
12463;47.7153;-2.5176;REF;1994;10.75;7;10.26;29.6;5;
12463;47.7153;-2.5176;REF;1995;11.46;12;8.1;31.25;6;
12463;47.7153;-2.5176;REF;1996;11.8;6;5.8;20.61;2;
12463;47.7153;-2.5176;REF;1997;11.25;5;8.19;20.77;2;
12463;47.7153;-2.5176;REF;1998;11.37;5;8.54;21.99;2;
12463;47.7153;-2.5176;REF;1999;12.13;2;6.42;16.76;2;
12463;47.7153;-2.5176;REF;2000;12.26;13;8.2;33.58;8;
12463;47.7153;-2.5176;REF;2001;11.08;13;10.02;32.48;9;
12463;47.7153;-2.5176;REF;2002;11.48;7;9.23;25.2;2;
12463;47.7153;-2.5176;REF;2003;12.03;9;9.03;23.66;3;
12463;47.7153;-2.5176;REF;2004;12.19;12;9.74;32.59;8;
12463;47.7153;-2.5176;REF;2005;11.72;8;5.9;25.34;2;
12464;47.7197;-2.4111;REF;1990;12.2;10;8.97;28.22;6;
12464;47.7197;-2.4111;REF;1991;11.15;7;7.4;22.54;2;
12464;47.7197;-2.4111;REF;1992;11.06;2;7.27;18.5;2;
12464;47.7197;-2.4111;REF;1993;11.48;4;9.46;18.7;2;
12464;47.7197;-2.4111;REF;1994;10.83;7;8.89;26.27;4;
12464;47.7197;-2.4111;REF;1995;11.58;9;7.87;29.5;7;
12464;47.7197;-2.4111;REF;1996;11.92;6;5.43;21.63;2;
12464;47.7197;-2.4111;REF;1997;11.35;5;7.78;20.41;2;
12464;47.7197;-2.4111;REF;1998;11.52;4;7.69;19.51;3;
12464;47.7197;-2.4111;REF;1999;12.24;2;5.22;17.45;2;
12464;47.7197;-2.4111;REF;2000;12.38;13;7.72;31.57;10;
12464;47.7197;-2.4111;REF;2001;11.23;13;9.3;31.26;8;
12464;47.7197;-2.4111;REF;2002;11.62;4;8.35;21.06;1;
12464;47.7197;-2.4111;REF;2003;12.21;9;8.58;23.31;2;
12464;47.7197;-2.4111;REF;2004;12.32;11;9.66;27.62;8;
12464;47.7197;-2.4111;REF;2005;11.85;6;5.9;22.21;1;
12465;47.7239;-2.3047;REF;1990;12.37;11;8.95;26.52;7;
12465;47.7239;-2.3047;REF;1991;11.3;6;7;22.95;4;
12465;47.7239;-2.3047;REF;1992;11.25;2;7.41;17.49;2;
12465;47.7239;-2.3047;REF;1993;11.63;4;10.21;19.09;2;
12465;47.7239;-2.3047;REF;1994;11.02;6;8.37;26.14;4;
12465;47.7239;-2.3047;REF;1995;11.73;11;8.07;28.5;8;
12465;47.7239;-2.3047;REF;1996;12.06;6;6.11;20.93;2;
12465;47.7239;-2.3047;REF;1997;11.5;4;7.41;19.95;1;
12465;47.7239;-2.3047;REF;1998;11.65;3;8.23;18.42;3;
12465;47.7239;-2.3047;REF;1999;12.36;4;5.68;19.07;3;
12465;47.7239;-2.3047;REF;2000;12.49;14;7.49;37.92;11;
12465;47.7239;-2.3047;REF;2001;11.4;10;8.74;31.41;7;
12465;47.7239;-2.3047;REF;2002;11.76;6;8.92;22.89;2;
12465;47.7239;-2.3047;REF;2003;12.36;9;8.95;22.89;1;
12465;47.7239;-2.3047;REF;2004;12.47;8;9.3;26.13;6;
12465;47.7239;-2.3047;REF;2005;12.02;6;5.39;21.42;0;
12466;47.7281;-2.1983;REF;1990;12.52;11;8.8;26.25;7;
12466;47.7281;-2.1983;REF;1991;11.45;6;6.94;22.7;4;
12466;47.7281;-2.1983;REF;1992;11.4;2;7.35;17.33;2;
12466;47.7281;-2.1983;REF;1993;11.77;4;10;18.86;2;
12466;47.7281;-2.1983;REF;1994;11.16;6;8.3;25.81;4;
12466;47.7281;-2.1983;REF;1995;11.88;11;8;28.22;8;
12466;47.7281;-2.1983;REF;1996;12.21;6;6.05;20.72;2;
12466;47.7281;-2.1983;REF;1997;11.65;4;7.35;19.77;1;
12466;47.7281;-2.1983;REF;1998;11.78;3;8.16;18.24;3;
12466;47.7281;-2.1983;REF;1999;12.51;4;5.63;18.88;3;
12466;47.7281;-2.1983;REF;2000;12.65;13;7.43;37.57;11;
12466;47.7281;-2.1983;REF;2001;11.53;9;8.66;31.09;7;
12466;47.7281;-2.1983;REF;2002;11.92;6;8.91;22.72;2;
12466;47.7281;-2.1983;REF;2003;12.5;9;8.87;22.67;1;
12466;47.7281;-2.1983;REF;2004;12.62;8;9.22;25.89;6;
12466;47.7281;-2.1983;REF;2005;12.16;5;5.44;21.22;0;
12467;47.7322;-2.0918;REF;1990;12.49;6;7.55;22.23;6;
12467;47.7322;-2.0918;REF;1991;11.44;4;5.72;19.43;4;
12467;47.7322;-2.0918;REF;1992;11.38;2;6.64;15.68;2;
12467;47.7322;-2.0918;REF;1993;11.8;1;7.11;15.18;1;
12467;47.7322;-2.0918;REF;1994;11.16;5;6.9;23.1;5;
12467;47.7322;-2.0918;REF;1995;11.89;8;6.94;24.69;8;
12467;47.7322;-2.0918;REF;1996;12.23;3;5.41;16.02;3;
12467;47.7322;-2.0918;REF;1997;11.63;1;6.39;16.01;0;
12467;47.7322;-2.0918;REF;1998;11.75;4;7.43;17.33;4;
12467;47.7322;-2.0918;REF;1999;12.53;3;4.82;18.67;3;
12467;47.7322;-2.0918;REF;2000;12.61;10;6.56;27.48;9;
12467;47.7322;-2.0918;REF;2001;11.53;7;7.5;23.23;7;
12467;47.7322;-2.0918;REF;2002;11.9;3;7.45;19.53;3;
12467;47.7322;-2.0918;REF;2003;12.49;4;7.26;19.97;3;
12467;47.7322;-2.0918;REF;2004;12.62;4;7.95;19.97;3;
12467;47.7322;-2.0918;REF;2005;12.16;2;4.54;16.97;1;
12468;47.7363;-1.9853;REF;1990;12.42;7;7.35;23.22;7;
12468;47.7363;-1.9853;REF;1991;11.34;3;5.9;19.06;2;
12468;47.7363;-1.9853;REF;1992;11.34;4;6.4;18.94;4;
12468;47.7363;-1.9853;REF;1993;11.77;1;6.87;14.42;1;
12468;47.7363;-1.9853;REF;1994;11.15;7;6.5;21.58;6;
12468;47.7363;-1.9853;REF;1995;11.84;8;7.36;21.68;7;
12468;47.7363;-1.9853;REF;1996;12.2;2;4.94;15.86;2;
12468;47.7363;-1.9853;REF;1997;11.58;2;6.59;17.29;2;
12468;47.7363;-1.9853;REF;1998;11.63;3;7.1;16.93;2;
12468;47.7363;-1.9853;REF;1999;12.46;5;5;22.19;5;
12468;47.7363;-1.9853;REF;2000;12.52;10;6.84;29.8;9;
12468;47.7363;-1.9853;REF;2001;11.5;7;7.83;21.88;6;
12468;47.7363;-1.9853;REF;2002;11.85;4;7.93;19.06;3;
12468;47.7363;-1.9853;REF;2003;12.4;4;7.18;19.61;4;
12468;47.7363;-1.9853;REF;2004;12.56;4;8.15;20.48;4;
12468;47.7363;-1.9853;REF;2005;12.09;2;4.84;16.34;1;
12469;47.7402;-1.8788;REF;1990;12.42;7;7.33;23.23;7;
12469;47.7402;-1.8788;REF;1991;11.33;3;5.91;19.07;2;
12469;47.7402;-1.8788;REF;1992;11.33;4;6.4;18.94;4;
12469;47.7402;-1.8788;REF;1993;11.76;1;6.87;14.43;1;
12469;47.7402;-1.8788;REF;1994;11.14;7;6.5;21.59;6;
12469;47.7402;-1.8788;REF;1995;11.84;8;7.36;21.69;7;
12469;47.7402;-1.8788;REF;1996;12.19;2;4.94;15.87;2;
12469;47.7402;-1.8788;REF;1997;11.58;2;6.59;17.3;2;
12469;47.7402;-1.8788;REF;1998;11.62;3;7.11;16.94;2;
12469;47.7402;-1.8788;REF;1999;12.45;5;5;22.2;5;
12469;47.7402;-1.8788;REF;2000;12.51;10;6.84;29.82;9;
12469;47.7402;-1.8788;REF;2001;11.49;7;7.83;21.89;6;
12469;47.7402;-1.8788;REF;2002;11.84;4;7.93;19.06;3;
12469;47.7402;-1.8788;REF;2003;12.4;4;7.18;19.62;4;
12469;47.7402;-1.8788;REF;2004;12.56;4;8.15;20.5;4;
12469;47.7402;-1.8788;REF;2005;12.08;2;4.84;16.33;1;
12470;47.744;-1.7723;REF;1990;12.46;6;7.46;22.73;6;
12470;47.744;-1.7723;REF;1991;11.35;3;6.44;16.42;2;
12470;47.744;-1.7723;REF;1992;11.38;2;6.91;18.62;2;
12470;47.744;-1.7723;REF;1993;11.78;1;6.48;14.73;1;
12470;47.744;-1.7723;REF;1994;11.18;7;6.67;22.66;7;
12470;47.744;-1.7723;REF;1995;11.89;8;6.8;23.02;7;
12470;47.744;-1.7723;REF;1996;12.21;2;4.56;17.68;2;
12470;47.744;-1.7723;REF;1997;11.61;2;7;18.24;2;
12470;47.744;-1.7723;REF;1998;11.64;4;7.42;17.24;4;
12470;47.744;-1.7723;REF;1999;12.5;4;5.44;22.29;4;
12470;47.744;-1.7723;REF;2000;12.54;10;7.09;30.12;10;
12470;47.744;-1.7723;REF;2001;11.51;7;7.77;21.44;7;
12470;47.744;-1.7723;REF;2002;11.85;2;7.78;17.72;2;
12470;47.744;-1.7723;REF;2003;12.39;5;7.21;20.13;3;
12470;47.744;-1.7723;REF;2004;12.62;4;7.68;20.57;4;
12470;47.744;-1.7723;REF;2005;12.13;1;4.52;15.81;1;
12471;47.7477;-1.6657;REF;1990;12.44;8;7.53;23.23;7;
12471;47.7477;-1.6657;REF;1991;11.33;4;6.73;18.52;4;
12471;47.7477;-1.6657;REF;1992;11.39;3;6.34;17.44;2;
12471;47.7477;-1.6657;REF;1993;11.78;1;5.94;14.61;1;
12471;47.7477;-1.6657;REF;1994;11.19;6;6.44;22.7;6;
12471;47.7477;-1.6657;REF;1995;11.89;7;7.05;22.17;6;
12471;47.7477;-1.6657;REF;1996;12.23;3;4.39;16.15;3;
12471;47.7477;-1.6657;REF;1997;11.62;4;7.04;19.44;3;
12471;47.7477;-1.6657;REF;1998;11.61;5;7.28;20.57;4;
12471;47.7477;-1.6657;REF;1999;12.48;6;5.65;23.22;5;
12471;47.7477;-1.6657;REF;2000;12.5;10;7.05;30.25;10;
12471;47.7477;-1.6657;REF;2001;11.54;5;7.14;21.3;5;
12471;47.7477;-1.6657;REF;2002;11.86;2;7.82;16.75;1;
12471;47.7477;-1.6657;REF;2003;12.38;1;8.06;18.12;1;
12471;47.7477;-1.6657;REF;2004;12.64;4;7.7;20.36;4;
12471;47.7477;-1.6657;REF;2005;12.09;1;4.67;16.01;1;
12597;47.7431;-3.4824;REF;1990;12.77;3;9.81;19.68;3;
12597;47.7431;-3.4824;REF;1991;11.8;2;6.25;17.06;0;
12597;47.7431;-3.4824;REF;1992;11.78;6;7.6;21.35;4;
12597;47.7431;-3.4824;REF;1993;12.09;3;8.26;18.19;2;
12597;47.7431;-3.4824;REF;1994;11.54;2;7.74;17.1;1;
12597;47.7431;-3.4824;REF;1995;12.2;7;6.94;24.31;7;
12597;47.7431;-3.4824;REF;1996;12.54;7;5.73;24.77;7;
12597;47.7431;-3.4824;REF;1997;12.04;2;6.22;16.66;2;
12597;47.7431;-3.4824;REF;1998;12.2;2;7.02;17.63;2;
12597;47.7431;-3.4824;REF;1999;12.83;4;5.44;18.44;4;
12597;47.7431;-3.4824;REF;2000;12.98;8;7.35;25.65;6;
12597;47.7431;-3.4824;REF;2001;11.77;7;7.8;21.31;4;
12597;47.7431;-3.4824;REF;2002;12.2;6;9.18;23.59;5;
12597;47.7431;-3.4824;REF;2003;12.82;5;7.92;20.34;3;
12597;47.7431;-3.4824;REF;2004;12.92;5;8.72;21.71;4;
12597;47.7431;-3.4824;REF;2005;12.42;5;4.3;21.33;4;
12598;47.7484;-3.376;REF;1990;12.75;5;9.69;20.76;4;
12598;47.7484;-3.376;REF;1991;11.81;3;6.49;16.41;3;
12598;47.7484;-3.376;REF;1992;11.74;5;8.14;20.49;3;
12598;47.7484;-3.376;REF;1993;12.11;6;7.48;22.32;5;
12598;47.7484;-3.376;REF;1994;11.53;3;8.14;18.87;0;
12598;47.7484;-3.376;REF;1995;12.24;8;6.61;22.54;5;
12598;47.7484;-3.376;REF;1996;12.55;6;5.95;21.09;3;
12598;47.7484;-3.376;REF;1997;12.09;3;6.59;17.71;3;
12598;47.7484;-3.376;REF;1998;12.18;3;7.79;17.45;2;
12598;47.7484;-3.376;REF;1999;12.81;4;5.52;18.84;4;
12598;47.7484;-3.376;REF;2000;12.97;7;7.71;21.84;4;
12598;47.7484;-3.376;REF;2001;11.8;7;7.6;21.25;4;
12598;47.7484;-3.376;REF;2002;12.21;4;8.47;20.55;4;
12598;47.7484;-3.376;REF;2003;12.81;5;7.57;21;2;
12598;47.7484;-3.376;REF;2004;12.95;5;8.96;21.29;4;
12598;47.7484;-3.376;REF;2005;12.42;4;4.25;20.86;4;
12599;47.7536;-3.2696;REF;1990;12.7;5;9.72;20.82;4;
12599;47.7536;-3.2696;REF;1991;11.77;3;6.51;16.46;3;
12599;47.7536;-3.2696;REF;1992;11.69;5;8.16;20.55;3;
12599;47.7536;-3.2696;REF;1993;12.06;6;7.5;22.39;5;
12599;47.7536;-3.2696;REF;1994;11.48;3;8.15;18.92;0;
12599;47.7536;-3.2696;REF;1995;12.19;8;6.63;22.6;5;
12599;47.7536;-3.2696;REF;1996;12.5;6;5.97;21.16;3;
12599;47.7536;-3.2696;REF;1997;12.04;3;6.61;17.76;3;
12599;47.7536;-3.2696;REF;1998;12.13;3;7.81;17.51;2;
12599;47.7536;-3.2696;REF;1999;12.76;4;5.54;18.9;4;
12599;47.7536;-3.2696;REF;2000;12.92;7;7.73;21.9;4;
12599;47.7536;-3.2696;REF;2001;11.75;7;7.63;21.31;4;
12599;47.7536;-3.2696;REF;2002;12.16;4;8.49;20.61;4;
12599;47.7536;-3.2696;REF;2003;12.76;5;7.59;21.06;2;
12599;47.7536;-3.2696;REF;2004;12.9;5;8.99;21.36;4;
12599;47.7536;-3.2696;REF;2005;12.37;4;4.26;20.92;4;
12600;47.7586;-3.1632;REF;1990;12.56;11;11.5;26.3;5;
12600;47.7586;-3.1632;REF;1991;11.43;4;8.34;21;3;
12600;47.7586;-3.1632;REF;1992;11.37;10;9.54;25.36;3;
12600;47.7586;-3.1632;REF;1993;11.76;7;9.19;23.91;3;
12600;47.7586;-3.1632;REF;1994;11.15;6;10.05;23.92;4;
12600;47.7586;-3.1632;REF;1995;11.92;10;8.53;23.75;2;
12600;47.7586;-3.1632;REF;1996;12.28;7;6.67;25.46;4;
12600;47.7586;-3.1632;REF;1997;11.76;3;8.06;18.68;2;
12600;47.7586;-3.1632;REF;1998;11.86;6;9.48;21.99;1;
12600;47.7586;-3.1632;REF;1999;12.62;4;5.83;20.2;4;
12600;47.7586;-3.1632;REF;2000;12.79;11;9;29.41;8;
12600;47.7586;-3.1632;REF;2001;11.47;10;10.18;28.62;6;
12600;47.7586;-3.1632;REF;2002;11.95;9;10.83;21.84;3;
12600;47.7586;-3.1632;REF;2003;12.55;9;9.19;23.64;2;
12600;47.7586;-3.1632;REF;2004;12.66;8;10.62;27.76;5;
12600;47.7586;-3.1632;REF;2005;12.19;7;5.43;23.01;3;
12601;47.7636;-3.0567;REF;1990;12.28;12;11.68;26.85;5;
12601;47.7636;-3.0567;REF;1991;11.18;5;8.48;21.32;3;
12601;47.7636;-3.0567;REF;1992;11.11;10;9.7;25.8;3;
12601;47.7636;-3.0567;REF;1993;11.5;7;9.34;24.33;3;
12601;47.7636;-3.0567;REF;1994;10.89;6;10.22;24.33;4;
12601;47.7636;-3.0567;REF;1995;11.66;10;8.68;24.16;2;
12601;47.7636;-3.0567;REF;1996;12.01;7;6.77;25.85;4;
12601;47.7636;-3.0567;REF;1997;11.5;3;8.2;19;2;
12601;47.7636;-3.0567;REF;1998;11.61;6;9.63;22.35;1;
12601;47.7636;-3.0567;REF;1999;12.35;4;5.93;20.51;4;
12601;47.7636;-3.0567;REF;2000;12.51;11;9.16;30.19;8;
12601;47.7636;-3.0567;REF;2001;11.22;10;10.35;29.21;6;
12601;47.7636;-3.0567;REF;2002;11.69;9;11.05;22.17;3;
12601;47.7636;-3.0567;REF;2003;12.28;9;9.35;24.06;2;
12601;47.7636;-3.0567;REF;2004;12.39;8;10.78;28.24;5;
12601;47.7636;-3.0567;REF;2005;11.92;8;5.45;23.35;3;
12602;47.7685;-2.9502;REF;1990;12.29;10;10.22;29.28;6;
12602;47.7685;-2.9502;REF;1991;11.2;5;7.19;22.99;1;
12602;47.7685;-2.9502;REF;1992;11.15;5;9.14;23.46;2;
12602;47.7685;-2.9502;REF;1993;11.58;6;9.09;23.72;3;
12602;47.7685;-2.9502;REF;1994;10.94;6;9.84;25.9;4;
12602;47.7685;-2.9502;REF;1995;11.66;10;8.03;26.07;4;
12602;47.7685;-2.9502;REF;1996;12.01;6;6.35;24.18;3;
12602;47.7685;-2.9502;REF;1997;11.49;4;7.78;20.06;3;
12602;47.7685;-2.9502;REF;1998;11.61;6;8.05;21.82;2;
12602;47.7685;-2.9502;REF;1999;12.39;4;5.55;18.51;2;
12602;47.7685;-2.9502;REF;2000;12.51;12;8.46;32.77;9;
12602;47.7685;-2.9502;REF;2001;11.22;12;9.21;26.65;4;
12602;47.7685;-2.9502;REF;2002;11.67;8;9.25;22.9;3;
12602;47.7685;-2.9502;REF;2003;12.31;8;8.99;21.7;2;
12602;47.7685;-2.9502;REF;2004;12.38;11;10.73;34.08;6;
12602;47.7685;-2.9502;REF;2005;11.99;8;5.48;22.69;3;
12603;47.7733;-2.8437;REF;1990;12.04;11;9.89;30.16;6;
12603;47.7733;-2.8437;REF;1991;11.02;8;7.23;24.35;2;
12603;47.7733;-2.8437;REF;1992;10.93;5;9;23.49;2;
12603;47.7733;-2.8437;REF;1993;11.39;4;8.93;21.16;3;
12603;47.7733;-2.8437;REF;1994;10.77;6;10.19;27.34;4;
12603;47.7733;-2.8437;REF;1995;11.48;13;8.94;25.23;4;
